1.000000  1.198926  0.000300
1.078347  1.196999  0.000300
1.156693  1.191400  0.000300
1.235040  1.197582  0.000300
1.313387  1.197087  0.000300
1.391734  1.196409  0.000300
1.470080  1.201652  0.000300
1.548427  1.199369  0.000300
1.626774  1.203630  0.000300
1.705120  1.201483  0.000300
1.783467  1.198296  0.000300
1.861814  1.200650  0.000300
1.940160  1.191786  0.000300
2.018507  1.195284  0.000300
2.096854  1.197463  0.000300
2.175201  1.197005  0.000300
2.253547  1.199463  0.000300
2.331894  1.204260  0.000300
2.410241  1.198714  0.000300
2.488587  1.192046  0.000300
2.566934  1.197908  0.000300
2.645281  1.200260  0.000300
2.723627  1.196565  0.000300
2.801974  1.197522  0.000300
2.880321  1.203393  0.000300
2.958668  1.200361  0.000300
3.037014  1.195736  0.000300
3.115361  1.196263  0.000300
3.193708  1.201030  0.000300
3.272054  1.197844  0.000300
3.350401  1.199541  0.000300
3.428748  1.203037  0.000300
3.507095  1.200321  0.000300
3.585441  1.197299  0.000300
3.663788  1.196038  0.000300
3.742135  1.196160  0.000300
3.820481  1.195134  0.000300
3.898828  1.194841  0.000300
3.977175  1.199255  0.000300
4.055521  1.200683  0.000300
4.133868  1.198424  0.000300
4.212215  1.192585  0.000300
4.290562  1.196252  0.000300
4.368908  1.197655  0.000300
4.447255  1.057295  0.000300
4.525602  1.005713  0.000300
4.603948  1.152658  0.000300
4.682295  1.202833  0.000300
4.760642  1.195787  0.000300
4.838989  1.198691  0.000300
4.917335  1.198442  0.000300
4.995682  1.194851  0.000300
5.074029  1.204396  0.000300
5.152375  1.199306  0.000300
5.230722  1.191221  0.000300
5.309069  1.200418  0.000300
5.387415  1.195969  0.000300
5.465762  1.201490  0.000300
5.544109  1.194896  0.000300
5.622456  1.198895  0.000300
5.700802  1.202856  0.000300
5.779149  1.198764  0.000300
5.857496  1.195367  0.000300
5.935842  1.197308  0.000300
6.014189  1.196760  0.000300
6.092536  1.193580  0.000300
6.170882  1.195103  0.000300
6.249229  1.201392  0.000300
6.327576  1.195339  0.000300
6.405923  1.200473  0.000300
6.484269  1.201863  0.000300
6.562616  1.199617  0.000300
6.640963  1.199943  0.000300
6.719309  1.202375  0.000300
6.797656  1.196968  0.000300
6.876003  1.193537  0.000300
6.954350  1.196007  0.000300
7.032696  1.197636  0.000300
7.111043  1.195641  0.000300
7.189390  1.201079  0.000300
7.267736  1.200505  0.000300
7.346083  1.198158  0.000300
7.424430  1.198579  0.000300
7.502776  1.201298  0.000300
7.581123  1.199114  0.000300
7.659470  1.197421  0.000300
7.737817  1.199759  0.000300
7.816163  1.200485  0.000300
7.894510  1.200720  0.000300
7.972857  1.196230  0.000300
8.051203  1.199436  0.000300
8.129550  1.195343  0.000300
8.207897  1.197274  0.000300
8.286244  1.007584  0.000300
8.364590  0.779614  0.000300
8.442937  1.177459  0.000300
8.521284  1.193888  0.000300
8.599630  1.200662  0.000300
8.677977  1.198280  0.000300
8.756324  1.198487  0.000300
8.834670  1.198317  0.000300
8.913017  1.206526  0.000300
8.991364  1.202116  0.000300
9.069711  1.201434  0.000300
9.148057  1.198391  0.000300
9.226404  1.200450  0.000300
9.304751  1.197687  0.000300
9.383097  1.195706  0.000300
9.461444  1.199896  0.000300
9.539791  1.198483  0.000300
9.618137  1.198054  0.000300
9.696484  1.197304  0.000300
9.774831  1.200055  0.000300
9.853178  1.199388  0.000300
9.931524  1.199677  0.000300
10.009871  1.200440  0.000300
10.088218  1.194521  0.000300
10.166564  1.199970  0.000300
10.244911  1.196329  0.000300
10.323258  1.200203  0.000300
10.401605  1.194353  0.000300
10.479951  1.204064  0.000300
10.558298  1.200692  0.000300
10.636645  1.204360  0.000300
10.714991  1.200417  0.000300
10.793338  1.201623  0.000300
10.871685  1.206428  0.000300
10.950031  1.202462  0.000300
11.028378  1.204942  0.000300
11.106725  1.198024  0.000300
11.185072  1.206811  0.000300
11.263418  1.202123  0.000300
11.341765  1.198567  0.000300
11.420112  1.198748  0.000300
11.498458  1.200226  0.000300
11.576805  1.199622  0.000300
11.655152  1.200076  0.000300
11.733499  1.197938  0.000300
11.811845  1.196120  0.000300
11.890192  1.200914  0.000300
11.968539  1.195479  0.000300
12.046885  1.198151  0.000300
12.125232  1.199868  0.000300
12.203579  1.204731  0.000300
12.281925  1.200485  0.000300
12.360272  1.198941  0.000300
12.438619  1.196275  0.000300
12.516966  1.196959  0.000300
12.595312  1.200245  0.000300
12.673659  1.197825  0.000300
12.752006  1.142963  0.000300
12.830352  1.012693  0.000300
12.908699  1.071787  0.000300
12.987046  1.198070  0.000300
13.065392  1.196556  0.000300
13.143739  1.197323  0.000300
13.222086  1.191312  0.000300
13.300433  1.200703  0.000300
13.378779  1.201245  0.000300
13.457126  1.196991  0.000300
13.535473  1.193355  0.000300
13.613819  1.198030  0.000300
13.692166  1.197695  0.000300
13.770513  1.206735  0.000300
13.848860  1.195979  0.000300
13.927206  1.198277  0.000300
14.005553  1.201534  0.000300
14.083900  1.207390  0.000300
14.162246  1.198082  0.000300
14.240593  1.197783  0.000300
14.318940  1.207070  0.000300
14.397286  1.201489  0.000300
14.475633  1.203017  0.000300
14.553980  1.199015  0.000300
14.632327  1.201659  0.000300
14.710673  1.200614  0.000300
14.789020  1.206642  0.000300
14.867367  1.198114  0.000300
14.945713  1.204260  0.000300
15.024060  1.202015  0.000300
15.102407  1.197776  0.000300
15.180754  1.202279  0.000300
15.259100  1.199777  0.000300
15.337447  1.199416  0.000300
15.415794  1.199852  0.000300
15.494140  1.204770  0.000300
15.572487  1.201144  0.000300
15.650834  1.194703  0.000300
15.729180  1.199666  0.000300
15.807527  1.199568  0.000300
15.885874  1.199521  0.000300
15.964221  1.205012  0.000300
16.042567  1.201240  0.000300
16.120914  1.198104  0.000300
16.199261  1.203147  0.000300
16.277607  1.200434  0.000300
16.355954  1.199341  0.000300
16.434301  1.203037  0.000300
16.512647  1.197173  0.000300
16.590994  1.191179  0.000300
16.669341  0.790447  0.000300
16.747688  0.989837  0.000300
16.826034  1.195853  0.000300
16.904381  1.197578  0.000300
16.982728  1.202339  0.000300
17.061074  1.199779  0.000300
17.139421  1.196859  0.000300
17.217768  1.202338  0.000300
17.296115  1.201622  0.000300
17.374461  1.198388  0.000300
17.452808  1.200731  0.000300
17.531155  1.202201  0.000300
17.609501  1.196641  0.000300
17.687848  1.193621  0.000300
17.766195  1.203215  0.000300
17.844541  1.195453  0.000300
17.922888  1.201942  0.000300
18.001235  1.199535  0.000300
18.079582  1.203452  0.000300
18.157928  1.198984  0.000300
18.236275  1.201400  0.000300
18.314622  1.201051  0.000300
18.392968  1.200802  0.000300
18.471315  1.198091  0.000300
18.549662  1.200111  0.000300
18.628009  1.200920  0.000300
18.706355  1.203982  0.000300
18.784702  1.204463  0.000300
18.863049  1.193822  0.000300
18.941395  1.197593  0.000300
19.019742  1.198968  0.000300
19.098089  1.205608  0.000300
19.176435  1.197914  0.000300
19.254782  1.200334  0.000300
19.333129  1.198639  0.000300
19.411476  1.199260  0.000300
19.489822  1.202310  0.000300
19.568169  1.204460  0.000300
19.646516  1.204441  0.000300
19.724862  1.209173  0.000300
19.803209  1.197767  0.000300
19.881556  1.197472  0.000300
19.959902  1.201229  0.000300
20.038249  1.206878  0.000300
20.116596  1.202958  0.000300
20.194943  1.201384  0.000300
20.273289  1.204193  0.000300
20.351636  1.201441  0.000300
20.429983  1.206778  0.000300
20.508329  1.194792  0.000300
20.586676  1.199145  0.000300
20.665023  1.197167  0.000300
20.743370  1.201891  0.000300
20.821716  1.202961  0.000300
20.900063  1.199380  0.000300
20.978410  1.196699  0.000300
21.056756  1.199154  0.000300
21.135103  1.069663  0.000300
21.213450  1.009172  0.000300
21.291796  1.154479  0.000300
21.370143  1.200577  0.000300
21.448490  1.202909  0.000300
21.526837  1.201722  0.000300
21.605183  1.197901  0.000300
21.683530  1.199317  0.000300
21.761877  1.198410  0.000300
21.840223  1.203608  0.000300
21.918570  1.205259  0.000300
21.996917  1.199736  0.000300
22.075264  1.199653  0.000300
22.153610  1.198876  0.000300
22.231957  1.204998  0.000300
22.310304  1.200888  0.000300
22.388650  1.196255  0.000300
22.466997  1.204745  0.000300
22.545344  1.204605  0.000300
22.623690  1.199486  0.000300
22.702037  1.199228  0.000300
22.780384  1.204674  0.000300
22.858731  1.204402  0.000300
22.937077  1.204718  0.000300
23.015424  1.198793  0.000300
23.093771  1.203446  0.000300
23.172117  1.195214  0.000300
23.250464  1.209405  0.000300
23.328811  1.203036  0.000300
23.407157  1.199455  0.000300
23.485504  1.202134  0.000300
23.563851  1.200036  0.000300
23.642198  1.200796  0.000300
23.720544  1.203376  0.000300
23.798891  1.203298  0.000300
23.877238  1.198070  0.000300
23.955584  1.205004  0.000300
24.033931  1.195344  0.000300
24.112278  1.198382  0.000300
24.190625  1.199063  0.000300
24.268971  1.203798  0.000300
24.347318  1.204445  0.000300
24.425665  1.205209  0.000300
24.504011  1.203689  0.000300
24.582358  1.198968  0.000300
24.660705  1.205563  0.000300
24.739051  1.205236  0.000300
24.817398  1.205265  0.000300
24.895745  1.199265  0.000300
24.974092  1.026263  0.000300
25.052438  0.767861  0.000300
25.130785  1.172130  0.000300
25.209132  1.204719  0.000300
25.287478  1.205767  0.000300
25.365825  1.206448  0.000300
25.444172  1.203013  0.000300
25.522519  1.203700  0.000300
25.600865  1.203109  0.000300
25.679212  1.204367  0.000300
25.757559  1.201696  0.000300
25.835905  1.201957  0.000300
25.914252  1.203136  0.000300
25.992599  1.201367  0.000300
26.070945  1.204601  0.000300
26.149292  1.202059  0.000300
26.227639  1.197539  0.000300
26.305986  1.201813  0.000300
26.384332  1.201280  0.000300
26.462679  1.199588  0.000300
26.541026  1.199560  0.000300
26.619372  1.202708  0.000300
26.697719  1.205546  0.000300
26.776066  1.205231  0.000300
26.854412  1.207888  0.000300
26.932759  1.201244  0.000300
27.011106  1.206428  0.000300
27.089453  1.203483  0.000300
27.167799  1.201100  0.000300
27.246146  1.206213  0.000300
27.324493  1.205262  0.000300
27.402839  1.200894  0.000300
27.481186  1.202557  0.000300
27.559533  1.203336  0.000300
27.637880  1.202854  0.000300
27.716226  1.201907  0.000300
27.794573  1.200331  0.000300
27.872920  1.207531  0.000300
27.951266  1.203063  0.000300
28.029613  1.201308  0.000300
28.107960  1.203173  0.000300
28.186306  1.204249  0.000300
28.264653  1.197714  0.000300
28.343000  1.206978  0.000300
28.421347  1.201265  0.000300
28.499693  1.204619  0.000300
28.578040  1.199750  0.000300
28.656387  1.201047  0.000300
28.734733  1.201283  0.000300
28.813080  1.203028  0.000300
28.891427  1.205941  0.000300
28.969774  1.202196  0.000300
29.048120  1.201805  0.000300
29.126467  1.203966  0.000300
29.204814  1.201108  0.000300
29.283160  1.200291  0.000300
29.361507  1.206908  0.000300
29.439854  1.152458  0.000300
29.518200  1.014162  0.000300
29.596547  1.071445  0.000300
29.674894  1.198954  0.000300
29.753241  1.200394  0.000300
29.831587  1.198791  0.000300
29.909934  1.204504  0.000300
29.988281  1.205262  0.000300
30.066627  1.203537  0.000300
30.144974  1.203752  0.000300
30.223321  1.201235  0.000300
30.301667  1.196537  0.000300
30.380014  1.201830  0.000300
30.458361  1.203022  0.000300
30.536708  1.198989  0.000300
30.615054  1.205013  0.000300
30.693401  1.202008  0.000300
30.771748  1.196760  0.000300
30.850094  1.205759  0.000300
30.928441  1.201334  0.000300
31.006788  1.201073  0.000300
31.085135  1.203406  0.000300
31.163481  1.207012  0.000300
31.241828  1.207157  0.000300
31.320175  1.200599  0.000300
31.398521  1.205474  0.000300
31.476868  1.202591  0.000300
31.555215  1.200704  0.000300
31.633561  1.200565  0.000300
31.711908  1.203298  0.000300
31.790255  1.202424  0.000300
31.868602  1.202982  0.000300
31.946948  1.205346  0.000300
32.025295  1.205387  0.000300
32.103642  1.207227  0.000300
32.181988  1.203177  0.000300
32.260335  1.204219  0.000300
32.338682  1.207319  0.000300
32.417029  1.200634  0.000300
32.495375  1.206067  0.000300
32.573722  1.206276  0.000300
32.652069  1.208893  0.000300
32.730415  1.203632  0.000300
32.808762  1.200507  0.000300
32.887109  1.201273  0.000300
32.965455  1.202516  0.000300
33.043802  1.202843  0.000300
33.122149  1.201856  0.000300
33.200496  1.206117  0.000300
33.278842  1.200031  0.000300
33.357189  0.809842  0.000300
33.435536  0.971773  0.000300
33.513882  1.205044  0.000300
33.592229  1.201947  0.000300
33.670576  1.202045  0.000300
33.748922  1.203200  0.000300
33.827269  1.197230  0.000300
33.905616  1.205185  0.000300
33.983963  1.203881  0.000300
34.062309  1.204957  0.000300
34.140656  1.204263  0.000300
34.219003  1.203036  0.000300
34.297349  1.204405  0.000300
34.375696  1.201400  0.000300
34.454043  1.197237  0.000300
34.532390  1.203391  0.000300
34.610736  1.206089  0.000300
34.689083  1.197414  0.000300
34.767430  1.205942  0.000300
34.845776  1.198145  0.000300
34.924123  1.197557  0.000300
35.002470  1.207072  0.000300
35.080816  1.203371  0.000300
35.159163  1.202418  0.000300
35.237510  1.200298  0.000300
35.315857  1.211163  0.000300
35.394203  1.206773  0.000300
35.472550  1.203291  0.000300
35.550897  1.206986  0.000300
35.629243  1.208533  0.000300
35.707590  1.200048  0.000300
35.785937  1.198769  0.000300
35.864283  1.206635  0.000300
35.942630  1.196927  0.000300
36.020977  1.207703  0.000300
36.099324  1.201578  0.000300
36.177670  1.203109  0.000300
36.256017  1.205012  0.000300
36.334364  1.202280  0.000300
36.412710  1.200594  0.000300
36.491057  1.211070  0.000300
36.569404  1.199272  0.000300
36.647751  1.206153  0.000300
36.726097  1.201462  0.000300
36.804444  1.204448  0.000300
